book_id,books_count,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
27,1.1690996328781589,0.15320710490960818,2.113906451174725,10.325369904689135,10.286269656341599,4.016942498647877,0.8986729110677101,1.8941855762434714,4.374041364034999,8.534631747002328,14.263181377236355
28,2.242651398679106,-0.13432577887445388,-1.4236241703977197,9.856362400661407,9.605726545429754,3.913416607731803,13.779939951367911,16.176801038602317,14.509433859907096,10.592916139509759,5.065589115745304
29,10.919061571463809,-2.1583317647269693,-1.0698711082404757,10.005699514431008,9.614099838399762,1.936300697303051,8.535410090533162,15.444448941886348,15.456183880476177,9.71636472295897,5.835213377262352
30,0.705653788625291,0.19267240268389121,0.10930576561700718,2.9134956931595086,9.337751372193878,19.38155634700293,5.655959890208192,7.9961934692151635,9.418633758555124,11.586505656008487,7.355192772440452
31,0.6293905484317811,0.1757587036377699,1.7601533890174814,9.390773763323383,9.20083462294622,12.293135330178343,1.339798773956394,2.264787023724389,4.323384545173097,9.151331756792775,11.518377484156476
32,1.7440071358753875,-0.23017007346914123,-0.6375062544927328,8.982435256110906,8.695433386626966,3.5469937383064543,6.824860536796723,11.088724126075503,12.040386877494951,9.95874108373805,5.641644519684883
33,0.846447462828694,0.10810390745328473,0.30583524459325345,7.919364713507705,8.096078439509013,3.7042420552657283,3.3389564682571757,5.7552948528726215,8.660848385939778,9.664561611123517,6.719650047956502
34,0.5472609051464628,0.1870345030018508,-1.3057064830119722,8.162650758765382,8.207201870625573,11.84131176524967,24.73288262690531,15.353265136702207,8.432612442035705,5.345737149317707,6.871684344319323
35,2.242651398679106,0.05736281031492083,-0.7161180460832317,7.915278595884137,8.011588635640114,8.631682566753836,11.077271656464335,12.401729754223668,9.727339075160295,7.6239855243879795,6.022977676481117
36,0.6821881762580572,0.085552308725123,0.46305882777425117,7.8978601691248835,7.66265176489708,8.354579354002137,3.790631975970666,5.819000016991113,7.491677796246068,8.33369787569161,7.039301936664579
37,2.336513848148041,-0.1568773776026156,0.738200098340998,9.391072437550923,9.08962179724279,2.0029230371985687,2.707334161674848,5.396014193845717,8.777786464336062,9.590870955600742,8.911679454747151
38,0.5355280989628459,0.14193130554552733,-0.20514140074498824,4.399317363146652,7.443468157173984,6.6070492521349,6.4795857326019926,8.471872416801057,8.629494407460246,7.9161434121503955,5.893497160868417
39,0.14834549490348792,0.10246600777124429,1.7601533890174814,8.040073584829134,8.239395841176451,7.068017059794329,2.8096657164754686,2.66266127975361,3.5948862407241045,7.476312638604142,10.666147963405106
40,0.641123354615398,0.15884500459164863,-1.934600815735963,7.165930378071476,6.835167791730065,7.641001840905536,14.924425705647604,15.070862922903919,10.46543625123319,6.069134075004887,3.64172969667125
41,0.4885968742283782,0.15320710490960818,0.8954236815219957,8.339135453387057,8.054015306567862,7.035522340090387,2.555720694621204,4.650077150984933,7.292413629104646,8.07755918726544,8.344211788336107
42,9.569788860347865,-0.619185151529931,0.14861166141225574,7.6455503493330434,7.476997086888763,2.313827290044319,4.566482998229273,6.885109540583122,8.383882403974221,7.898065778376673,6.416020244739616
43,14.620761922394943,-0.7375810448527802,0.38444703618375053,7.273389552277601,7.30918556841938,4.619809358682809,5.092006019716407,6.294678964577006,7.0351358436815445,7.391386636499418,6.900669525583514
44,0.6704553700744403,0.10246600777124429,0.22722345300275285,6.35096915176217,6.061320570684096,2.3446891092606252,6.035897813112999,6.208023474774469,5.7801008950455675,5.4095531403705355,5.934994111553743
45,1.104569198868266,0.13065550618144645,-0.4802826713117351,6.032118526937076,6.065385044567046,6.53846743165422,5.790693925542145,7.329707778049816,7.259623323119349,7.079401666533565,4.220856627172129
46,0.30673837838231616,0.15884500459164863,0.2665293487980049,6.444657537647499,6.252565390191252,8.623681354364425,2.314887374192056,4.808362356823769,6.609842772461984,7.724053974567681,5.027652628502467
47,1.028305958674756,0.15320710490960818,1.4064003268602374,7.026722768955014,7.319096448283525,14.80894511147796,2.493779208578413,3.3189582613103465,4.336872010776023,6.944383124391334,8.754053726358451
48,2.5301051501777203,-0.1399636785564943,-0.12652960915448938,3.282218559212851,6.654251026825773,4.535225113423303,4.0723074927929925,6.2962227084570985,7.94415599294062,7.898299038167302,4.95532758061617
49,0.6939209824416741,0.15884500459164863,-1.8952949199407128,6.962469681409293,6.789892413300777,6.711228303246028,15.295773203480785,16.214365473017907,9.90474303831152,5.2609083387924125,4.098221227896041
50,-0.1801730782377855,-0.021567785233645224,1.1312590562934906,6.118924696047405,5.74565040553436,1.0310206669580722,2.2975558148370174,2.8488367916927877,4.468313493742728,5.311642343254149,6.523711727031744
51,0.6000585329727388,0.16448290427368906,0.46305882777425117,6.9904370276944,7.044959008192854,7.947170682337143,4.939789715815631,6.405313942650315,6.725870009025344,6.532873977090579,7.008398618404964
52,0.641123354615398,0.16448290427368906,-1.2270946914214733,6.8663919017036505,6.656646801753847,5.27362271393196,12.320321235250077,12.47160989386253,8.733120182144551,5.6252990083861745,4.7056312764471
53,0.8288482535532686,0.1362934058634869,-0.558894462902234,6.6726349400510925,6.350255794721052,2.508142448072913,7.41759986673905,8.791633232497588,8.011242997173358,6.180943267979565,4.817184106416291
54,1.0635043772256068,0.00662171317655694,0.7775059941362465,5.60986942644623,5.642536729401209,2.8453363987695903,3.0773252766019814,3.9984114010684735,4.683727587229473,5.43521171733969,5.945111343941373
55,2.577036374912188,-0.2583595718793434,-0.12652960915448938,6.155229501620416,6.075540269635298,2.804513886578709,3.7710397784388827,5.888571407853957,7.301416950299328,7.18077248387761,4.505442965708951
56,0.6293905484317811,0.17012080395572948,-1.187788795626223,6.457996201553984,6.245830997980498,6.797772029090696,15.018016126164815,11.50419706233778,7.073951718715422,4.815654275114043,4.850807919630202
57,0.2891391691068908,0.13065550618144645,0.03069397402650658,5.4790056313884685,5.230809100841803,3.85397902998188,2.4347011975594985,4.357897892612724,6.1010675440170345,6.367492785534848,3.980161776354136
58,12.913638622678683,-0.5289787566172841,-0.7947298376737305,5.7177480155250695,5.6128100494479005,1.5558348836840392,4.08752912318307,7.566312256738687,8.556521963691685,6.305601187754706,3.4166181418356913
59,0.6117913391563558,-0.14560157823853473,0.5809765151600003,6.4216214935021885,6.109551930119166,1.6531557527470997,2.5778749487532973,3.9121675763006287,6.303694819464641,6.33930722750055,5.816759144208334
60,0.6293905484317811,0.14193130554552733,-0.5982003586974826,5.169934998822583,5.102063016833917,5.368330942214804,2.9695681901771747,5.661023559928295,7.24266765207567,6.530483064236635,2.9924340552985385
61,-0.36203157408384756,0.20958610173001252,-0.4802826713117351,6.067387504869896,6.95369309463933,14.807148920941563,3.9829369302057054,7.2850421217858,9.190432847029241,9.106487562044412,4.246995945050952
62,1.2394964699798605,0.09682810808920386,-0.24444729654023853,5.719095226934396,5.573613502925665,1.9586714339836537,5.5818109580109825,6.327303418576298,6.5611477667786895,5.6989507872771785,4.466127425724305
63,14.210113705968352,-0.7375810448527802,-0.7161180460832317,5.371012656435252,5.610688417919557,3.7943781621831936,6.800596353699668,8.333450048886078,7.14114382008273,5.621838988158516,4.040526675916022
64,0.2891391691068908,0.14756920522756775,0.22722345300275285,5.146587570908136,4.935729488867426,4.539307364642391,2.441784530513297,4.080847324265423,5.293290967725384,5.715589985675358,4.102107649259319
65,0.9696419277566716,-0.049757283643847385,0.22722345300275285,5.036071751947833,4.95886480794897,2.731196654683887,3.559594754307409,4.364381616909113,4.938377944288368,5.4618227717872445,4.313930150401088
66,1.9551976471804917,-0.23580797315118165,1.091953160498242,5.210783465516668,4.991887168338161,2.1440056393302536,2.810871390169732,3.090072502021938,3.6673331988198252,4.166103511476725,5.89145365544192
67,0.7115201917170995,0.16448290427368906,1.3277885352697367,4.859752281366925,4.805719961365132,6.649994534959706,0.778256250853136,1.533875754629839,3.0672285604350575,5.3620847729776004,5.301883534632618
68,0.30673837838231616,0.1193797068173656,0.8168118899314951,5.304992942607491,5.335174301191112,7.216774294217899,1.950321790889109,3.6583760824133917,4.623016475827208,5.3948188969291575,5.4814863489885
69,0.5179288896874205,0.19267240268389121,0.2665293487980049,4.971723342840132,5.29007771193556,8.646705251240082,1.40098671394027,4.271962816620897,5.978454220354064,6.220480802491125,4.3399942472212665
70,0.8699130751959279,0.040449111268799534,1.1705649520887391,4.826052931821385,4.849535228208903,5.737039872322842,2.107662207990505,2.5215630891131386,3.221686315872211,4.747639607829898,5.504165498169694
71,14.914082076985366,-0.9010801356319527,-0.9912593166499768,4.7952322934476586,4.910001726766697,2.78785830160483,4.223016704575938,7.310256605160648,7.691222222413006,5.453017214691012,2.8176328518527716
72,1.2512292761634773,-0.004654086187523926,0.6595883067504974,4.688859785048112,4.596036018406585,1.9621005250076877,2.5834511895892662,2.662455447236264,3.937152575634739,5.003953241099041,4.492805827856744
73,0.5003296804119951,0.17012080395572948,-0.6375062544927328,4.421514577546533,4.27826210064588,6.018551916391158,6.4608977903409075,6.11220843795005,5.024697724147099,4.027897085529235,3.321864681630348
74,0.652856160799015,0.15320710490960818,0.345141140388502,4.635606805754953,4.598443712612908,7.218733774803061,2.3503040389610486,4.232031308255833,4.759082232714916,4.722855755075601,4.213221689719754
75,0.6880545793498657,0.10246600777124429,-0.9912593166499768,4.337110511798115,4.14082090315526,0.8551572844397565,4.163787984345241,5.783699740266327,6.553825999737101,4.5654831496647885,2.369904573960017
76,11.10678647040168,-0.9405454334062358,0.22722345300275285,4.352336542631815,4.28912056313083,1.4052814587240698,2.5748607645176382,3.250930614327596,4.57211443031798,4.909074821260828,3.610161925726945
77,0.3654024093004007,0.11374180713532515,-0.28375319233548707,4.406676187731554,4.201245684239181,2.1084084086998054,2.132529227934691,4.186130656887744,5.796811339441921,4.843781518200684,2.9520152731204456
78,0.3126047814741246,0.14193130554552733,-1.187788795626223,3.8886670460750006,3.695915963589423,0.8334397079542077,3.4491249020705097,5.682224309214901,6.337010611122779,4.018080736006945,1.9364432235234257
79,9.54632324798063,-15.210069528650571,-1.0698711082404757,3.916602618506114,3.880140328207846,0.8460130417089992,4.273805708946791,6.434130495078712,6.011770012012203,3.9684158389189226,2.312210021979997
80,9.575655263439673,-0.17942897633077734,1.091953160498242,4.351465939032392,4.765319567739734,3.529848283186284,2.0638058273616675,3.0622851121802697,3.616676379957924,4.052389363545245,5.5718393772631645
81,0.09554786707721184,0.15320710490960818,0.9347295773172443,3.6037763163981937,3.4457362727794862,6.1816786751059185,0.9880434736549972,1.62722080124611,2.5824154786716718,4.038976925584096,3.4390089436254168
82,0.1894103165461471,0.10246600777124429,-0.24444729654023853,3.7727178980818037,3.6096919047352776,2.3479549102358956,2.6952774247322124,3.3402619268556255,4.3343146471681955,4.438181618929189,2.548805325101887
83,2.6357004058302724,-0.669926248668295,-0.7554239418784802,3.707441692437491,3.6832100129758594,1.6611569651365123,4.153389048732217,5.397352105208465,4.9686108866658385,3.8179243973316552,2.5046254899915894
84,0.588325726789122,0.06863860967900169,-0.16583550494973967,2.5027105991895287,3.5209290396140696,0.8528712237570671,2.168850147974381,3.201839558940648,4.443895926144703,4.113483990374073,2.5929350128397557
85,0.03101743306731885,-0.07794678205404955,1.4850121184507346,4.119993412689512,3.865420019570181,1.869351777310006,2.1099228461672492,1.7801543616339583,2.26292018958416,2.8686348027364894,5.079066222085705
86,0.4827304711365698,0.06300070999696127,0.10930576561700718,3.455557642289165,3.272656433323992,0.21538687338426826,1.6217757092022862,2.3492812720947946,3.8955691427238976,3.8614467865997892,2.578805990657773
87,0.19527671963795556,-0.11177418014629215,1.1705649520887391,4.049449102053072,3.8629884868073603,3.1157447195219867,0.9669441840053847,1.58780387417441,2.77102980284351,4.087125634033033,4.224755585378515
88,0.6000585329727388,0.17012080395572948,-0.4802826713117351,2.5883602000144936,3.5494637917424665,6.498461369707156,1.9230434235563958,4.535737187599401,5.009738898660218,3.964042217844635,2.4048071451708766
89,0.3126047814741246,-0.027205684915685657,0.9740354731124928,3.6516785786788426,3.5659779517566244,2.0754238188495737,1.7388767667576355,1.907050108577577,2.7241214484478764,3.422723997059022,3.942150068052654
90,0.47099766495295287,-0.06103308300792825,0.22722345300275285,3.8462044675980445,3.6994440699511633,3.223679441754676,1.331208348884766,3.2146011750160812,4.3008587259972995,4.029257767641235,3.142098888314071
91,0.4182000371266768,0.1757587036377699,0.06999986982175514,4.231792895351154,4.280622117739206,7.5149419232600945,2.10178454873097,4.143317493279841,4.8699246773062415,4.7960604527012345,3.489244073956564
92,0.28327276601508233,0.15320710490960818,-0.28375319233548707,2.987948187837153,2.9179208337127602,1.7550487431755388,1.9955345544239929,2.411031027298502,3.6543361865115505,3.8167192217467405,1.9091379792356196
93,7.475482956572247,-0.3767554652021925,0.46305882777425117,3.7198017216409753,3.769839327290475,1.654788653234735,1.0037172316804237,2.2740494870049446,4.139779851082346,4.3513701001835505,3.2818972258041197
94,2.811692498584526,-0.06103308300792825,0.14861166141225574,2.7742626649598514,3.07505267887093,3.0618590034300235,3.9176798415036895,3.554224828636472,2.6694359060941917,2.6405650424493023,3.0515578073927965
95,13.066165103065703,-0.4895134588430011,0.22722345300275285,3.406238266120405,3.6643656340639983,2.73135994473265,1.278007997125386,2.8429705649484354,4.131862533611537,4.411065168268605,2.9322321346970486
96,0.33607039384135845,0.19267240268389121,-0.4802826713117351,2.1179737107234464,3.2803562870729244,3.6523158197589276,5.686855278623695,5.411348716387971,3.4502375511799883,2.339173954641168,3.0250047736914314
97,12.502990406252092,-0.4556860607507585,-0.08722371335924083,3.590266073680144,3.7548806330878275,2.3420764684804087,1.569027485078255,3.458821456846744,4.901734076702235,4.394562038081626,2.7585467102878356
98,0.781917028818801,0.15884500459164863,0.8561177857267437,3.240887129938064,3.5135986834908595,4.654263558971913,0.4940186774304994,1.3039608327547019,2.7866542435159913,4.6315734236762465,3.2069519777083872
99,0.4182000371266768,0.1870345030018508,-0.5195885671069836,3.1650429404555034,3.3591665548561163,4.103812804590072,5.410454584213772,5.745209059522683,3.59877483470313,2.5452589796616025,2.9870432127623787
100,-0.2153714967886362,0.11374180713532515,0.06999986982175514,3.129729479127092,2.998292526946587,2.7793672190691265,3.06752917783609,3.1483231044307685,2.841620044895192,3.0276985416293605,2.6989465581554986
101,-0.09804343495246713,0.12501760649940602,-0.12652960915448938,2.8071231847599623,2.7091844733750188,1.9696118672508098,2.768974229294073,2.667910008945925,2.870942145439736,3.07232891490298,2.134851302540331
102,0.201143122729764,-0.08358468173608999,0.8561177857267437,3.6007196716440157,3.434979124159654,1.009466380521287,2.1170061791210477,2.513329788419311,2.880505984685448,2.8589350831095137,3.8689223674626283
103,7.240826832899908,-0.7544947438989015,0.8168118899314951,3.1889559429710355,3.2273393374208315,2.1235943832348134,1.3618023188767039,1.9936026821214403,2.750185537820805,3.1718725305537676,3.4030658144366472
104,0.6176577422481643,0.15884500459164863,-0.20514140074498824,2.864678343883846,2.9565750530746615,5.888246457477866,2.8244352192301974,3.4425606879764343,3.135856989308132,3.3211782348720056,2.3009895473989195
105,0.4533984556775275,0.19831030236593164,-1.4629300661929698,2.6007265839887763,3.5968727209783475,9.734706846151443,4.563619523205397,7.7449748817947475,5.765807684744283,3.359316210639794,2.0133943665163336
106,-0.16257386896236012,0.1870345030018508,-0.24444729654023853,2.873937244937561,3.2752548359823,5.26153925032346,2.0341161126404272,2.948562646346775,4.130811562265854,4.0842682015978315,2.2490744800913873
107,0.3243375876577415,0.1193797068173656,0.5809765151600003,3.1325637069033148,2.979185923913245,1.3309844865366662,1.4008360047284871,2.1595036911020675,2.9024712858102144,2.9096107726235934,2.9722372010525993
108,0.40060082785125145,0.12501760649940602,-1.5415418577834687,3.1116565109755707,2.969787573013813,1.3471502013642551,4.4248163391533035,5.540817369798411,5.0853037384147965,2.8566802384667698,1.5419965288369042
109,7.293624460726185,-0.6530125496221737,0.5416706193647483,2.919418339543903,2.9824696850708783,1.5651424164635601,2.0918377407532955,2.3468112818866467,2.6619389771616557,2.865582987142431,3.013320435915382
110,0.7408522071761418,0.11374180713532515,1.563623910041235,2.9823051513679015,3.2603855363665213,2.84207059779432,0.0667580620258468,0.41095645625042004,1.565635734101941,3.9214917443707873,3.7135407339901447
111,0.13074628562806256,0.15320710490960818,-1.4236241703977197,2.8433072496877965,2.6871695664488913,2.466830065735741,2.7290362881715926,4.517315177296961,4.69297613507148,3.172028037080853,1.1502327185753556
112,0.5413945020546543,0.19267240268389121,1.0526472647029899,3.391196523639867,4.061170326255504,11.184069318976485,1.3565274964643008,1.9316470944003872,2.8040303030979437,4.461254899885542,4.314256108321879
113,1.028305958674756,-0.09486048110017085,-0.08722371335924083,3.2362545020258073,3.1158642875959224,1.7658258863939316,2.9077774133461665,3.5816005534434487,3.3208279461482704,3.2419087826900275,2.5971348552807174
114,0.5648601144218881,0.10810390745328473,0.22722345300275285,3.1933788634469353,3.1270803284283457,2.670126176446329,1.5315008913443013,2.8222843969551934,3.3620610552772177,3.3916421299577513,2.716385306917821
115,0.2891391691068908,0.1362934058634869,-0.08722371335924083,2.759506887165255,2.671769858951026,2.9326965748580758,2.710348345910507,2.8190939929363354,2.741777767055344,2.937776892342006,2.175608579482322
116,13.916793551377928,-0.5740819540736076,-0.4409767755164848,3.1860136840912343,3.1856576213836534,0.6931735560663405,1.625392730285077,3.2149099237920997,4.630688566650691,3.8474317608461828,2.0360108314819914
117,0.523795292779229,-0.08922258141813041,0.14861166141225574,3.5707823464113098,3.518610739994615,2.6931500733219855,2.4065185749560873,3.280673413084048,3.7708538763695616,3.688990048061655,3.073321767027154
118,0.2950055721986993,0.06300070999696127,-0.4016708797212362,2.930113418798126,2.774543835654077,0.6185500037814098,2.028087744169109,2.7876016177824443,3.6879322371952044,3.4204497141003927,1.802499591764509
119,0.9403099122976293,0.040449111268799534,0.22722345300275285,3.519829794147282,3.7180798614936648,5.389395358505299,1.9069175378956205,3.0308956532850515,3.6958845870442025,4.528666979377229,3.0501912914940954
120,0.1014142701690203,0.13065550618144645,-0.9912593166499768,2.9975756655971932,2.8422512957482122,0.5808300025170356,2.057325331255001,4.043077057332488,4.923734410205191,3.0603354740014894,1.5795694476296291
121,1.7264079265999621,-0.12868787919241345,-0.4802826713117351,2.642534621073466,2.731318573083638,2.479893269636823,2.975897977072058,3.5088387585617467,3.4047304919119314,2.8284946804324718,2.027999788736395
122,0.025151029975510397,0.09682810808920386,-1.8952949199407128,2.8780678459567204,2.77606354363084,3.2667880146282466,5.946527250525712,6.4553312443653175,4.224383044409795,2.597295351287683,1.3718715678701785
123,-0.3796307833592729,0.07427650936104213,-0.04791781756399053,2.7596721112060214,2.554704667627279,0.035767819744391534,0.5621392411563911,1.750411562877506,3.505588708719272,3.323957914043664,1.715819858520298
124,0.44166564949391063,0.18139660331981036,0.10930576561700718,2.9064101237189512,2.959793258201924,6.422858077129644,1.4581055052060066,2.3637924645676662,3.095289495364783,3.8493561541188694,2.2266962151447696
125,10.87213034672934,-2.130142266316767,-0.008611921768741973,2.9347524014811817,3.082365156076766,0.9746856001346563,1.3666250136537583,3.0448922644645586,3.8382912043841957,3.362270834654424,2.4574368125355277
126,0.9696419277566716,-0.07230888237200912,0.738200098340998,2.7391017181306085,2.7789122511323803,1.684997312255987,1.8098608055074032,2.0240658946886025,2.197584804260891,2.6203880705599216,2.972199590523277
127,0.14247909181167948,0.12501760649940602,-0.3230590881307374,2.7738750239411303,2.6185383622904492,1.302245437954286,2.0746568906100396,2.3423858827637143,3.3272739037351236,3.288074782918619,1.7391258498568598
128,0.6704553700744403,0.1870345030018508,0.345141140388502,3.220049836489106,3.0964418236889784,2.0048825177837313,2.7632472792463214,1.9425562178197089,2.6967961934601288,3.5768309654010335,2.7752708589930393
129,1.1690996328781589,-0.08922258141813041,0.698894202545746,2.781106753110058,2.710269127695689,0.8058436897131722,0.65211264059081,1.3242353357132524,2.3555107651387974,3.3367094492646983,2.4908474994166125
130,3.462863241775264,-0.14560157823853473,-1.0698711082404757,2.9653188490229594,3.067072722083143,2.252756811806761,4.114355362880435,5.091484984432768,4.3699776081650255,3.2419476593217986,1.8347192785503958
131,1.790938360609855,-0.21889427410506038,-0.3230590881307374,1.7051106067022896,2.9420633318063563,1.644501380162633,3.346793347269889,3.823350845065963,3.2229474814870303,2.9861782988974563,2.365516678872445
132,0.2774063629232739,0.14193130554552733,-0.4016708797212362,2.513310356881771,2.4733198357422768,2.247204950148801,1.6600558489951547,3.1449268678945645,3.3744625171562723,2.6409732470829024,1.7708315260753453
133,7.2642924452671425,-0.3936691642483138,0.8954236815219957,2.8484990974303397,2.8228705493151405,1.8159559313643334,1.1331764446019745,1.6898968027778727,2.409530692306883,2.6972471715720703,3.036250321958723
134,0.27153995983146545,0.1757587036377699,1.3277885352697367,3.4263129870735183,3.4021951493354448,3.235762905363177,0.7989034128673996,1.4655393588710695,2.3726065656952344,3.0969961377619626,4.0654624568565385
135,0.5824593236973135,0.12501760649940602,2.113906451174725,2.637361837643319,2.7888529291921476,2.706866437418122,0.01672260371390864,0.17589572144164056,0.8737812972390818,2.5134190182407883,3.910143507599592
136,-0.004180985483531874,0.10246600777124429,-0.8340357334689791,2.6160987745508475,2.4483429881712424,0.15464297524423723,2.177741991469575,3.3142241134113957,3.815730352830209,2.6919210730193823,1.4638293120625832
137,0.6645889669826318,0.07427650936104213,0.7775059941362465,2.933017549053135,3.0939745330914104,5.517088176638375,2.9618820203762444,2.527840980892182,2.1597498358163176,2.470985174662255,3.587670829192361
138,8.818889264596383,-0.7206673458066589,-2.484883356869453,2.897024127249262,2.9771894448065175,1.3892790339452445,5.043929781157647,7.958834867316921,5.998422675922034,2.820758230709954,0.9079080781534069
139,0.46513126186114445,0.1870345030018508,-0.4409767755164848,3.5565921432177983,3.650485634542896,8.270484978888922,2.045871431159497,4.355736651180593,5.176072630303584,4.175861546051358,2.432889673731338
140,0.6880545793498657,0.16448290427368906,0.7775059941362465,2.4780413789489506,2.783769357018897,3.89382180188018,0.3734513080041424,1.2002212440124733,2.3440551774708567,3.5636517872305133,2.5414838087271954
141,0.4240664402184853,0.19267240268389121,1.5243180142459831,2.3470886171000074,2.8011178665104937,9.5325537657822,0.41730768863297973,0.7970982587909369,1.3215651552562504,2.9914655208183727,3.3583845056020554
142,1.05177157104199,0.06300070999696127,1.1312590562934906,2.5960240535977337,2.599628427348218,3.8149527083273975,1.1910487819266258,1.4176832985881962,1.6237194171399996,2.4897820261237493,3.0099981724919345
143,0.37126881239220916,0.2039482020479721,1.2098708478839877,2.6435831582552525,2.909136325643158,8.245011731281812,0.7330434873182522,1.1749038443789532,1.735647865455197,3.2126346789661286,3.2224976631615
144,-0.3502987679002306,0.18139660331981036,1.563623910041235,2.7565328544314602,2.7942642815172487,6.311494263872921,1.350800546416549,1.0047832687927394,1.273500732380366,2.4149639482796017,3.6300328220520934
